Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::grep_helper(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::grep_helper(char&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::operator()()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::grep_helper(int&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::operator()()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::predicate_on_s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::grep_helper_base(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::grep_helper_base(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::predicate_on_s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::grep_helper_base(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::predicate_on_s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::f()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::f()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, char, equal_to<char>&>::predicate_on_s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, char, equal_to<char>&>::s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, char, equal_to<char>&>::grep_helper_base(char&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, int, equal_to<char>&>::predicate_on_s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, int, equal_to<char>&>::s()
  0.00      0.00     0.00   100000     0.00     0.00  grep_helper_base<char, int, equal_to<char>&>::grep_helper_base(int&, equal_to<char>&)
  0.00      0.00     0.00   100000     0.00     0.00  void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, bool)
  0.00      0.00     0.00   100000     0.00     0.00  void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >*, bool)
  0.00      0.00     0.00   100000     0.00     0.00  void insert_in_list_if<false>::insert_if<std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >*>(std::__cxx11::list<char*, std::allocator<char*> >, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >*, bool)
  0.00      0.00     0.00   100000     0.00     0.00  void foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>)
  0.00      0.00     0.00   100000     0.00     0.00  void foreach_tuple_value<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>)
  0.00      0.00     0.00   100000     0.00     0.00  foreach_tuple_value<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >::foreach_tuple_value(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&)
  0.00      0.00     0.00   100000     0.00     0.00  foreach_tuple_value<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::foreach_tuple_value(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00   100000     0.00     0.00  bool splice_grep_result_in<char, equal_to<char>&>::operator()<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.00     0.00   100000     0.00     0.00  bool splice_grep_result_in<char, equal_to<char>&>::operator()<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00   100000     0.00     0.00  bool splice_grep_result_in<char, equal_to<char>&>::operator()<char>(char&)
  0.00      0.00     0.00   100000     0.00     0.00  bool splice_grep_result_in<char, equal_to<char>&>::operator()<int>(int&)
  0.00      0.00     0.00   100000     0.00     0.00  bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(equal_to<char>&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.00     0.00   100000     0.00     0.00  bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > >(equal_to<char>&, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >)
  0.00      0.00     0.00   100000     0.00     0.00  bool apply_predicate_or_false<false>::predict<equal_to<char>&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >(equal_to<char>&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00   100000     0.00     0.00  bool apply_predicate_or_false<false>::predict<equal_to<char>&, int>(equal_to<char>&, int)
  0.00      0.00     0.00   100000     0.00     0.00  bool apply_predicate_or_false<true>::predict<equal_to<char>&, char>(equal_to<char>&, char)
  0.00      0.00     0.00   100000     0.00     0.00  void foreach_tuple_value_impl<std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00   100000     0.00     0.00  void foreach_tuple_value_impl<std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, int_range<0, 1, 2> >::apply<splice_grep_result_in<char, equal_to<char>&> >(splice_grep_result_in<char, equal_to<char>&>, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::_M_head(std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::_Head_base(std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false> const&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<0ul, int, false>::_M_head(std::_Head_base<0ul, int, false>&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false>::_M_head(std::_Head_base<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false>&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<1ul, char, false>::_M_head(std::_Head_base<1ul, char, false>&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, false>::_M_head(std::_Head_base<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, false>&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, false>::_Head_base(std::_Head_base<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, false> const&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Head_base<2ul, std::vector<int, std::allocator<int> >, false>::_M_head(std::_Head_base<2ul, std::vector<int, std::allocator<int> >, false>&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_M_head(std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Tuple_impl<0ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_M_head(std::_Tuple_impl<0ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > const&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Tuple_impl<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_M_head(std::_Tuple_impl<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_M_head(std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&)
  0.00      0.00     0.00   100000     0.00     0.00  std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > const&)
